CustomerID,Recency,Frequency,Monetary,RFM_Segment
14476.0,257,1,193.0,257.0-1.0-193.0
14477.0,20,4,1309.6,20.0-4.0-1309.6
14479.0,254,2,316.25,254.0-2.0-316.25
14480.0,11,1,279.05,11.0-1.0-279.05
14481.0,165,2,636.51,165.0-2.0-636.51
14482.0,18,6,2022.81,18.0-6.0-2022.81
14483.0,282,1,137.1,282.0-1.0-137.1
14484.0,50,1,321.92,50.0-1.0-321.92
14485.0,39,1,162.8,39.0-1.0-162.8
14487.0,27,6,1165.48,27.0-6.0-1165.48
14488.0,68,1,1064.28,68.0-1.0-1064.28
14489.0,207,1,463.38,207.0-1.0-463.38
14491.0,175,2,340.93,175.0-2.0-340.93
14493.0,7,5,2383.2400000000002,7.0-5.0-2383.2400000000002
14494.0,26,1,139.56,26.0-1.0-139.56
14495.0,51,2,123.8,51.0-2.0-123.8
14496.0,312,2,538.8100000000001,312.0-2.0-538.8100000000001
14497.0,309,1,475.37,309.0-1.0-475.37
14498.0,43,5,1957.32,43.0-5.0-1957.32
14499.0,26,3,808.44,26.0-3.0-808.44
14500.0,88,3,356.85,88.0-3.0-356.85
14501.0,184,2,251.21,184.0-2.0-251.21
14502.0,20,11,2429.83,20.0-11.0-2429.83
14503.0,3,6,3543.26,3.0-6.0-3543.26
14504.0,47,4,673.26,47.0-4.0-673.26
14505.0,17,8,5859.43,17.0-8.0-5859.43
14506.0,17,5,1960.65,17.0-5.0-1960.65
14507.0,24,6,1367.88,24.0-6.0-1367.88
14508.0,22,2,268.05,22.0-2.0-268.05
14511.0,11,5,1314.81,11.0-5.0-1314.81
14512.0,188,2,275.28,188.0-2.0-275.28
14513.0,101,3,455.59000000000003,101.0-3.0-455.59000000000003
14514.0,61,3,990.2,61.0-3.0-990.2
14515.0,18,6,2076.89,18.0-6.0-2076.89
14517.0,33,2,330.45,33.0-2.0-330.45
14518.0,64,1,174.37,64.0-1.0-174.37
14520.0,2,2,270.6,2.0-2.0-270.6
14522.0,24,4,974.54,24.0-4.0-974.54
14523.0,108,1,241.09,108.0-1.0-241.09
14524.0,32,9,1843.83,32.0-9.0-1843.83
14525.0,20,9,4215.9,20.0-9.0-4215.9
14527.0,3,55,8507.13,3.0-55.0-8507.13
14528.0,37,1,364.21999999999997,37.0-1.0-364.21999999999997
14529.0,60,3,578.61,60.0-3.0-578.61
14530.0,26,6,2862.11,26.0-6.0-2862.11
14532.0,236,4,932.85,236.0-4.0-932.85
14533.0,25,7,1949.72,25.0-7.0-1949.72
14534.0,3,18,4397.3,3.0-18.0-4397.3
14535.0,60,3,2854.84,60.0-3.0-2854.84
14536.0,260,1,170.95,260.0-1.0-170.95
14537.0,58,1,355.56,58.0-1.0-355.56
14538.0,65,2,388.25,65.0-2.0-388.25
14539.0,16,2,537.48,16.0-2.0-537.48
14540.0,10,3,952.66,10.0-3.0-952.66
14541.0,59,8,1453.35,59.0-8.0-1453.35
14542.0,186,1,103.25,186.0-1.0-103.25
14543.0,29,16,3599.73,29.0-16.0-3599.73
14544.0,24,2,2004.3,24.0-2.0-2004.3
14546.0,5,5,2573.93,5.0-5.0-2573.93
14547.0,4,8,3974.75,4.0-8.0-3974.75
14548.0,151,2,652.8,151.0-2.0-652.8
14549.0,311,1,289.24,311.0-1.0-289.24
14550.0,11,2,757.37,11.0-2.0-757.37
14551.0,18,2,186.23,18.0-2.0-186.23
14552.0,152,1,164.22,152.0-1.0-164.22
14553.0,19,5,859.27,19.0-5.0-859.27
14554.0,10,4,2279.4900000000002,10.0-4.0-2279.4900000000002
14555.0,57,2,312.54,57.0-2.0-312.54
14557.0,85,1,788.38,85.0-1.0-788.38
14560.0,7,22,2237.77,7.0-22.0-2237.77
14561.0,76,3,1080.76,76.0-3.0-1080.76
14562.0,4,18,5006.77,4.0-18.0-5006.77
14565.0,96,4,3099.12,96.0-4.0-3099.12
14566.0,111,1,1432.0,111.0-1.0-1432.0
14567.0,57,2,1530.3600000000001,57.0-2.0-1530.3600000000001
14569.0,1,1,227.39,1.0-1.0-227.39
14570.0,281,2,218.06,281.0-2.0-218.06
14572.0,3,7,2804.54,3.0-7.0-2804.54
14573.0,180,9,1639.82,180.0-9.0-1639.82
14576.0,372,1,35.400000000000006,372.0-1.0-35.400000000000006
14577.0,13,4,859.71,13.0-4.0-859.71
14578.0,3,1,168.63,3.0-1.0-168.63
14581.0,17,1,138.6,17.0-1.0-138.6
14582.0,41,1,114.11,41.0-1.0-114.11
14583.0,6,5,986.96,6.0-5.0-986.96
14584.0,169,4,1033.06,169.0-4.0-1033.06
14585.0,50,1,157.05,50.0-1.0-157.05
14586.0,277,1,237.36,277.0-1.0-237.36
14587.0,19,9,1580.29,19.0-9.0-1580.29
14589.0,372,1,39.75,372.0-1.0-39.75
14591.0,15,4,1320.21,15.0-4.0-1320.21
14592.0,35,3,557.94,35.0-3.0-557.94
14593.0,22,3,617.15,22.0-3.0-617.15
14594.0,7,2,363.33,7.0-2.0-363.33
14595.0,20,6,1740.6,20.0-6.0-1740.6
14597.0,11,2,866.24,11.0-2.0-866.24
14598.0,44,1,221.97,44.0-1.0-221.97
14600.0,306,1,393.33000000000004,306.0-1.0-393.33000000000004
14601.0,11,1,213.96,11.0-1.0-213.96
14603.0,275,1,660.0,275.0-1.0-660.0
14606.0,1,93,12076.15,1.0-93.0-12076.15
14607.0,16,14,16209.5,16.0-14.0-16209.5
14608.0,4,4,1785.15,4.0-4.0-1785.15
14609.0,72,4,601.56,72.0-4.0-601.56
14616.0,243,3,406.08000000000004,243.0-3.0-406.08000000000004
14618.0,9,3,553.44,9.0-3.0-553.44
14619.0,246,1,394.44,246.0-1.0-394.44
14620.0,206,2,412.78000000000003,206.0-2.0-412.78000000000003
14621.0,1,5,1788.3600000000001,1.0-5.0-1788.3600000000001
14622.0,185,1,320.58000000000004,185.0-1.0-320.58000000000004
14623.0,32,5,886.7,32.0-5.0-886.7
14624.0,57,2,225.85,57.0-2.0-225.85
14625.0,196,2,899.63,196.0-2.0-899.63
14626.0,24,4,2791.27,24.0-4.0-2791.27
14628.0,91,2,671.96,91.0-2.0-671.96
14629.0,4,2,955.26,4.0-2.0-955.26
14631.0,51,3,1006.98,51.0-3.0-1006.98
14632.0,263,1,114.56,263.0-1.0-114.56
14633.0,266,1,344.90000000000003,266.0-1.0-344.90000000000003
14636.0,36,2,609.85,36.0-2.0-609.85
14638.0,51,1,443.6,51.0-1.0-443.6
14639.0,52,6,2984.49,52.0-6.0-2984.49
14640.0,24,6,2107.38,24.0-6.0-2107.38
14641.0,22,1,110.46,22.0-1.0-110.46
14642.0,59,1,96.12,59.0-1.0-96.12
14643.0,170,2,693.8100000000001,170.0-2.0-693.8100000000001
14644.0,68,2,830.76,68.0-2.0-830.76
14645.0,157,2,597.09,157.0-2.0-597.09
14646.0,2,74,280206.02,2.0-74.0-280206.02
14647.0,201,1,236.04000000000002,201.0-1.0-236.04000000000002
14649.0,5,4,1402.59,5.0-4.0-1402.59
14651.0,67,2,653.75,67.0-2.0-653.75
14652.0,77,1,114.18,77.0-1.0-114.18
14653.0,1,7,1926.65,1.0-7.0-1926.65
14655.0,8,4,1932.23,8.0-4.0-1932.23
14656.0,169,2,291.05,169.0-2.0-291.05
14657.0,18,4,848.22,18.0-4.0-848.22
14658.0,5,2,247.15,5.0-2.0-247.15
14659.0,9,9,2529.93,9.0-9.0-2529.93
14660.0,87,2,285.74,87.0-2.0-285.74
14661.0,27,1,107.95,27.0-1.0-107.95
14662.0,29,4,741.37,29.0-4.0-741.37
14664.0,20,2,636.24,20.0-2.0-636.24
14665.0,61,5,1835.7,61.0-5.0-1835.7
14666.0,24,1,195.25,24.0-1.0-195.25
14667.0,11,25,9175.04,11.0-25.0-9175.04
14669.0,242,3,1259.24,242.0-3.0-1259.24
14670.0,280,2,392.86,280.0-2.0-392.86
14672.0,235,2,765.55,235.0-2.0-765.55
14673.0,3,5,1736.4,3.0-5.0-1736.4
14675.0,16,1,596.36,16.0-1.0-596.36
14676.0,31,6,2548.2400000000002,31.0-6.0-2548.2400000000002
14680.0,25,16,28754.11,25.0-16.0-28754.11
14681.0,71,3,498.95,71.0-3.0-498.95
14682.0,188,2,52.0,188.0-2.0-52.0
14684.0,26,5,1201.51,26.0-5.0-1201.51
14687.0,107,1,628.38,107.0-1.0-628.38
14688.0,8,21,5579.1,8.0-21.0-5579.1
14689.0,209,1,112.8,209.0-1.0-112.8
14690.0,44,2,355.05,44.0-2.0-355.05
14691.0,31,5,2114.33,31.0-5.0-2114.33
14692.0,137,4,591.55,137.0-4.0-591.55
14693.0,265,1,172.9,265.0-1.0-172.9
14696.0,4,7,2078.95,4.0-7.0-2078.95
14697.0,218,2,188.60999999999999,218.0-2.0-188.60999999999999
14698.0,2,5,1217.27,2.0-5.0-1217.27
14699.0,214,1,109.13000000000001,214.0-1.0-109.13000000000001
14700.0,32,3,2195.1,32.0-3.0-2195.1
14701.0,11,9,2526.09,11.0-9.0-2526.09
14702.0,1,17,3251.79,1.0-17.0-3251.79
14703.0,15,1,318.17,15.0-1.0-318.17
14704.0,11,9,1493.96,11.0-9.0-1493.96
14705.0,199,1,179.0,199.0-1.0-179.0
14708.0,3,3,1126.37,3.0-3.0-1126.37
14709.0,15,13,4921.04,15.0-13.0-4921.04
14710.0,14,4,599.48,14.0-4.0-599.48
14711.0,10,11,2839.62,10.0-11.0-2839.62
14712.0,29,3,917.07,29.0-3.0-917.07
14713.0,9,11,2662.2,9.0-11.0-2662.2
14714.0,24,1,160.19,24.0-1.0-160.19
14715.0,25,4,867.38,25.0-4.0-867.38
14716.0,43,2,307.51,43.0-2.0-307.51
14719.0,2,5,1581.84,2.0-5.0-1581.84
14720.0,6,3,663.81,6.0-3.0-663.81
14722.0,147,1,180.42000000000002,147.0-1.0-180.42000000000002
14723.0,10,6,1122.3600000000001,10.0-6.0-1122.3600000000001
14725.0,25,1,655.58,25.0-1.0-655.58
14727.0,274,1,268.58,274.0-1.0-268.58
14729.0,374,1,313.49,374.0-1.0-313.49
14730.0,1,8,1897.57,1.0-8.0-1897.57
14731.0,47,3,380.02,47.0-3.0-380.02
14732.0,8,8,2702.4900000000002,8.0-8.0-2702.4900000000002
14733.0,16,12,9585.91,16.0-12.0-9585.91
14735.0,4,32,6065.69,4.0-32.0-6065.69
14737.0,4,3,1164.55,4.0-3.0-1164.55
14738.0,43,7,1314.45,43.0-7.0-1314.45
14739.0,4,7,3902.28,4.0-7.0-3902.28
14740.0,197,3,1448.21,197.0-3.0-1448.21
14741.0,12,6,1400.34,12.0-6.0-1400.34
14744.0,16,7,1099.98,16.0-7.0-1099.98
14745.0,113,5,1220.26,113.0-5.0-1220.26
14747.0,249,1,328.2,249.0-1.0-328.2
14748.0,29,5,1415.75,29.0-5.0-1415.75
14752.0,44,1,389.64,44.0-1.0-389.64
14753.0,87,1,563.15,87.0-1.0-563.15
14754.0,45,2,638.05,45.0-2.0-638.05
14755.0,10,11,5010.28,10.0-11.0-5010.28
14756.0,15,1,738.96,15.0-1.0-738.96
14757.0,75,1,420.5,75.0-1.0-420.5
14758.0,145,4,1484.06,145.0-4.0-1484.06
14759.0,5,3,1625.97,5.0-3.0-1625.97
14760.0,297,1,89.2,297.0-1.0-89.2
14761.0,59,2,255.9,59.0-2.0-255.9
14762.0,264,1,300.52,264.0-1.0-300.52
14764.0,47,1,278.3,47.0-1.0-278.3
14765.0,29,3,254.11,29.0-3.0-254.11
14766.0,8,6,2473.37,8.0-6.0-2473.37
14768.0,17,2,192.60000000000002,17.0-2.0-192.60000000000002
14769.0,3,8,10416.98,3.0-8.0-10416.98
14770.0,232,2,876.42,232.0-2.0-876.42
14772.0,112,1,139.26,112.0-1.0-139.26
14775.0,58,3,1011.9,58.0-3.0-1011.9
14776.0,51,11,2538.3,51.0-11.0-2538.3
14778.0,127,2,730.86,127.0-2.0-730.86
14779.0,281,3,386.15,281.0-3.0-386.15
14780.0,55,2,447.68,55.0-2.0-447.68
14782.0,320,1,200.10000000000002,320.0-1.0-200.10000000000002
14784.0,26,2,289.99,26.0-2.0-289.99
14785.0,10,2,77.4,10.0-2.0-77.4
14788.0,7,2,679.4399999999999,7.0-2.0-679.4399999999999
14789.0,29,1,197.64,29.0-1.0-197.64
14790.0,17,4,745.06,17.0-4.0-745.06
14792.0,64,1,6.2,64.0-1.0-6.2
14793.0,21,1,228.99,21.0-1.0-228.99
14794.0,3,7,1319.91,3.0-7.0-1319.91
14795.0,166,1,131.45000000000002,166.0-1.0-131.45000000000002
14796.0,1,17,7975.49,1.0-17.0-7975.49
14798.0,53,3,173.74,53.0-3.0-173.74
14799.0,51,1,157.7,51.0-1.0-157.7
14800.0,48,12,4331.79,48.0-12.0-4331.79
14801.0,61,1,189.34,61.0-1.0-189.34
14803.0,162,3,845.55,162.0-3.0-845.55
14804.0,9,1,353.27,9.0-1.0-353.27
14805.0,15,4,546.4,15.0-4.0-546.4
14806.0,75,1,193.39000000000001,75.0-1.0-193.39000000000001
14808.0,40,8,2718.6,40.0-8.0-2718.6
14810.0,41,11,2085.33,41.0-11.0-2085.33
14813.0,370,2,152.88,370.0-2.0-152.88
14815.0,37,2,778.5,37.0-2.0-778.5
14816.0,197,1,271.85,197.0-1.0-271.85
14817.0,200,2,1110.34,200.0-2.0-1110.34
14818.0,74,3,657.8,74.0-3.0-657.8
14819.0,64,2,272.07,64.0-2.0-272.07
14820.0,21,4,507.29,21.0-4.0-507.29
14821.0,367,1,48.800000000000004,367.0-1.0-48.800000000000004
14823.0,180,3,321.43,180.0-3.0-321.43
14824.0,10,4,1127.71,10.0-4.0-1127.71
14825.0,4,12,2221.01,4.0-12.0-2221.01
14828.0,197,3,2139.76,197.0-3.0-2139.76
14829.0,29,4,697.55,29.0-4.0-697.55
14830.0,53,1,188.88,53.0-1.0-188.88
14834.0,18,6,1720.3,18.0-6.0-1720.3
14836.0,10,3,102.44999999999999,10.0-3.0-102.44999999999999
14837.0,90,4,1649.5,90.0-4.0-1649.5
14840.0,268,1,62.85,268.0-1.0-62.85
14841.0,53,6,3295.76,53.0-6.0-3295.76
14842.0,44,4,2824.69,44.0-4.0-2824.69
14844.0,64,4,3189.81,64.0-4.0-3189.81
14847.0,149,1,309.4,149.0-1.0-309.4
14849.0,22,25,7930.54,22.0-25.0-7930.54
14850.0,312,1,325.75,312.0-1.0-325.75
14851.0,23,2,511.35,23.0-2.0-511.35
14852.0,58,6,2836.69,58.0-6.0-2836.69
14853.0,24,2,475.8,24.0-2.0-475.8
14854.0,78,7,2740.03,78.0-7.0-2740.03
14855.0,119,2,645.65,119.0-2.0-645.65
14856.0,36,3,1290.53,36.0-3.0-1290.53
14857.0,60,2,1173.12,60.0-2.0-1173.12
14859.0,13,4,1353.74,13.0-4.0-1353.74
14860.0,19,1,170.32,19.0-1.0-170.32
14861.0,52,1,125.79,52.0-1.0-125.79
14862.0,26,2,841.1999999999999,26.0-2.0-841.1999999999999
14863.0,29,1,266.76,29.0-1.0-266.76
14865.0,7,2,52.2,7.0-2.0-52.2
14866.0,11,12,14389.9,11.0-12.0-14389.9
14867.0,186,3,710.28,186.0-3.0-710.28
14868.0,3,8,2953.59,3.0-8.0-2953.59
14869.0,9,2,721.45,9.0-2.0-721.45
14870.0,262,1,327.25,262.0-1.0-327.25
14871.0,3,4,501.28000000000003,3.0-4.0-501.28000000000003
14873.0,210,1,519.68,210.0-1.0-519.68
14875.0,108,2,1465.3200000000002,108.0-2.0-1465.3200000000002
14878.0,13,9,1476.09,13.0-9.0-1476.09
14880.0,77,3,690.59,77.0-3.0-690.59
14881.0,20,1,255.4,20.0-1.0-255.4
14882.0,27,2,589.7,27.0-2.0-589.7
14883.0,19,6,761.59,19.0-6.0-761.59
14885.0,132,1,765.3199999999999,132.0-1.0-765.3199999999999
14886.0,253,1,364.8,253.0-1.0-364.8
14887.0,79,1,1862.0,79.0-1.0-1862.0
14888.0,207,1,369.2,207.0-1.0-369.2
14889.0,336,1,135.9,336.0-1.0-135.9
14890.0,254,1,125.65,254.0-1.0-125.65
14891.0,148,2,554.38,148.0-2.0-554.38
14893.0,10,2,1237.8500000000001,10.0-2.0-1237.8500000000001
14894.0,85,1,655.75,85.0-1.0-655.75
14895.0,8,20,11138.710000000001,8.0-20.0-11138.710000000001
14896.0,205,2,468.77000000000004,205.0-2.0-468.77000000000004
14897.0,8,4,1366.38,8.0-4.0-1366.38
14898.0,23,6,1269.31,23.0-6.0-1269.31
14901.0,11,9,1421.29,11.0-9.0-1421.29
14902.0,26,1,332.66,26.0-1.0-332.66
14903.0,21,5,2795.33,21.0-5.0-2795.33
14904.0,2,2,1025.44,2.0-2.0-1025.44
14905.0,158,2,616.15,158.0-2.0-616.15
14907.0,3,7,3501.1,3.0-7.0-3501.1
14908.0,74,1,277.8,74.0-1.0-277.8
14910.0,3,4,434.35,3.0-4.0-434.35
14911.0,1,201,143711.17,1.0-201.0-143711.17
14912.0,17,2,867.85,17.0-2.0-867.85
14913.0,36,4,1227.43,36.0-4.0-1227.43
14915.0,91,2,307.48,91.0-2.0-307.48
14916.0,71,4,1268.98,71.0-4.0-1268.98
14918.0,116,2,1610.15,116.0-2.0-1610.15
14920.0,213,2,977.77,213.0-2.0-977.77
14921.0,30,2,1316.07,30.0-2.0-1316.07
14923.0,51,1,749.1,51.0-1.0-749.1
14924.0,246,1,310.05,246.0-1.0-310.05
14929.0,32,1,223.88,32.0-1.0-223.88
14930.0,109,3,2362.96,109.0-3.0-2362.96
14931.0,5,5,1257.68,5.0-5.0-1257.68
14932.0,366,1,363.53,366.0-1.0-363.53
14934.0,82,2,1890.94,82.0-2.0-1890.94
14935.0,297,1,1784.71,297.0-1.0-1784.71
14936.0,34,8,8137.02,34.0-8.0-8137.02
14937.0,57,3,1621.88,57.0-3.0-1621.88
14944.0,30,12,5900.25,30.0-12.0-5900.25
14946.0,14,1,100.9,14.0-1.0-100.9
14947.0,72,2,290.82,72.0-2.0-290.82
14948.0,23,6,1101.97,23.0-6.0-1101.97
14950.0,19,1,371.2,19.0-1.0-371.2
14951.0,79,1,311.69,79.0-1.0-311.69
14952.0,60,11,8099.49,60.0-11.0-8099.49
14953.0,25,1,285.67,25.0-1.0-285.67
14954.0,12,1,294.85,12.0-1.0-294.85
14957.0,253,1,58.49,253.0-1.0-58.49
14958.0,147,3,483.72999999999996,147.0-3.0-483.72999999999996
14959.0,64,4,695.42,64.0-4.0-695.42
14960.0,8,2,221.27,8.0-2.0-221.27
14961.0,11,9,7044.68,11.0-9.0-7044.68
14962.0,271,1,126.7,271.0-1.0-126.7
14963.0,10,5,1472.34,10.0-5.0-1472.34
14964.0,247,1,206.21,247.0-1.0-206.21
14965.0,96,2,596.09,96.0-2.0-596.09
14966.0,15,1,183.02,15.0-1.0-183.02
14967.0,50,1,463.8,50.0-1.0-463.8
14968.0,30,1,147.59,30.0-1.0-147.59
14970.0,68,4,1592.06,68.0-4.0-1592.06
14971.0,35,3,1097.98,35.0-3.0-1097.98
14972.0,128,1,114.77,128.0-1.0-114.77
14973.0,107,3,1314.45,107.0-3.0-1314.45
14974.0,37,1,89.94,37.0-1.0-89.94
14975.0,57,1,279.94,57.0-1.0-279.94
14976.0,57,7,790.86,57.0-7.0-790.86
14978.0,72,5,1921.3700000000001,72.0-5.0-1921.3700000000001
14981.0,246,1,102.12,246.0-1.0-102.12
14984.0,19,2,202.37,19.0-2.0-202.37
14985.0,198,2,292.01,198.0-2.0-292.01
14987.0,16,2,326.4,16.0-2.0-326.4
14988.0,212,1,334.54,212.0-1.0-334.54
14995.0,39,2,231.98000000000002,39.0-2.0-231.98000000000002
14997.0,46,3,546.1999999999999,46.0-3.0-546.1999999999999
14998.0,170,2,414.87,170.0-2.0-414.87
15000.0,48,1,490.52,48.0-1.0-490.52
15002.0,116,4,1641.76,116.0-4.0-1641.76
15004.0,147,1,1220.77,147.0-1.0-1220.77
15005.0,16,28,6295.37,16.0-28.0-6295.37
15006.0,51,1,480.38,51.0-1.0-480.38
15007.0,159,1,156.91,159.0-1.0-156.91
15009.0,12,3,1259.43,12.0-3.0-1259.43
15010.0,36,1,308.94,36.0-1.0-308.94
15012.0,54,2,405.04,54.0-2.0-405.04
15014.0,43,2,257.67,43.0-2.0-257.67
15016.0,173,1,170.04,173.0-1.0-170.04
15017.0,34,1,125.58,34.0-1.0-125.58
15018.0,39,3,496.21000000000004,39.0-3.0-496.21000000000004
15019.0,267,1,252.81,267.0-1.0-252.81
15021.0,9,9,1871.77,9.0-9.0-1871.77
15022.0,12,4,852.39,12.0-4.0-852.39
15023.0,3,11,6720.41,3.0-11.0-6720.41
15024.0,10,10,1636.43,10.0-10.0-1636.43
15025.0,33,1,361.96,33.0-1.0-361.96
15026.0,80,3,469.0,80.0-3.0-469.0
15027.0,31,4,1066.1499999999999,31.0-4.0-1066.1499999999999
15028.0,8,4,627.13,8.0-4.0-627.13
15030.0,72,2,518.28,72.0-2.0-518.28
15031.0,4,4,653.19,4.0-4.0-653.19
15032.0,256,3,4959.1,256.0-3.0-4959.1
15033.0,5,10,2557.18,5.0-10.0-2557.18
15034.0,16,8,4274.16,16.0-8.0-4274.16
15035.0,90,1,252.73000000000002,90.0-1.0-252.73000000000002
15036.0,72,3,429.56,72.0-3.0-429.56
15038.0,59,6,685.74,59.0-6.0-685.74
15039.0,10,47,19766.59,10.0-47.0-19766.59
15041.0,170,1,179.93,170.0-1.0-179.93
15042.0,199,1,135.93,199.0-1.0-135.93
15043.0,31,1,537.0,31.0-1.0-537.0
15044.0,19,17,7634.7300000000005,19.0-17.0-7634.7300000000005
15045.0,152,2,735.66,152.0-2.0-735.66
15046.0,9,15,5090.42,9.0-15.0-5090.42
15047.0,270,1,343.62,270.0-1.0-343.62
15048.0,65,4,381.0,65.0-4.0-381.0
15049.0,274,1,121.17000000000002,274.0-1.0-121.17000000000002
15050.0,25,3,1737.69,25.0-3.0-1737.69
15051.0,23,3,1383.3600000000001,23.0-3.0-1383.3600000000001
15052.0,319,1,207.73000000000002,319.0-1.0-207.73000000000002
15053.0,5,3,693.95,5.0-3.0-693.95
15054.0,12,2,302.1,12.0-2.0-302.1
15057.0,275,2,1489.5,275.0-2.0-1489.5
15058.0,25,11,2102.54,25.0-11.0-2102.54
15059.0,41,9,1337.72,41.0-9.0-1337.72
15060.0,8,4,294.25,8.0-4.0-294.25
15061.0,4,48,54534.14,4.0-48.0-54534.14
15062.0,71,4,987.86,71.0-4.0-987.86
15063.0,213,1,370.79999999999995,213.0-1.0-370.79999999999995
15065.0,38,4,3158.13,38.0-4.0-3158.13
15066.0,53,1,893.59,53.0-1.0-893.59
15067.0,78,3,1744.76,78.0-3.0-1744.76
15068.0,46,2,553.36,46.0-2.0-553.36
15069.0,179,1,1109.53,179.0-1.0-1109.53
15070.0,373,1,106.2,373.0-1.0-106.2
15071.0,94,2,982.07,94.0-2.0-982.07
15073.0,10,3,1043.41,10.0-3.0-1043.41
15074.0,105,1,735.67,105.0-1.0-735.67
15075.0,78,1,773.03,78.0-1.0-773.03
15076.0,173,1,880.85,173.0-1.0-880.85
15078.0,7,32,9743.11,7.0-32.0-9743.11
15079.0,213,4,895.61,213.0-4.0-895.61
15081.0,22,5,504.8,22.0-5.0-504.8
15083.0,257,1,88.2,257.0-1.0-88.2
15087.0,282,1,306.94,282.0-1.0-306.94
15088.0,21,2,1160.07,21.0-2.0-1160.07
15089.0,10,6,2420.84,10.0-6.0-2420.84
15090.0,308,1,381.32,308.0-1.0-381.32
15091.0,68,1,480.71,68.0-1.0-480.71
15092.0,215,2,457.81,215.0-2.0-457.81
15093.0,18,6,4597.02,18.0-6.0-4597.02
15095.0,104,4,1370.6,104.0-4.0-1370.6
15096.0,43,1,219.39000000000001,43.0-1.0-219.39000000000001
15097.0,4,1,248.08,4.0-1.0-248.08
15098.0,182,3,39916.5,182.0-3.0-39916.5
15099.0,84,1,410.48,84.0-1.0-410.48
15100.0,334,3,876.0,334.0-3.0-876.0
15101.0,9,2,317.53,9.0-2.0-317.53
15103.0,31,2,703.36,31.0-2.0-703.36
15104.0,197,2,993.54,197.0-2.0-993.54
15105.0,18,7,2298.93,18.0-7.0-2298.93
15106.0,18,5,1422.52,18.0-5.0-1422.52
15107.0,311,6,319.5,311.0-6.0-319.5
15108.0,142,4,1300.25,142.0-4.0-1300.25
15109.0,246,1,484.95,246.0-1.0-484.95
15110.0,24,4,996.1,24.0-4.0-996.1
15111.0,29,3,1567.48,29.0-3.0-1567.48
15113.0,10,3,3509.43,10.0-3.0-3509.43
15114.0,30,10,2760.56,30.0-10.0-2760.56
15115.0,18,1,340.11,18.0-1.0-340.11
15116.0,18,4,1352.75,18.0-4.0-1352.75
15117.0,15,5,1551.78,15.0-5.0-1551.78
15118.0,134,1,244.8,134.0-1.0-244.8
15119.0,246,1,266.4,246.0-1.0-266.4
15120.0,134,1,358.82,134.0-1.0-358.82
15121.0,50,2,457.72,50.0-2.0-457.72
15122.0,114,3,1633.78,114.0-3.0-1633.78
15123.0,7,2,2199.31,7.0-2.0-2199.31
15124.0,23,2,184.19,23.0-2.0-184.19
15125.0,25,15,11528.48,25.0-15.0-11528.48
15127.0,66,1,406.53,66.0-1.0-406.53
15128.0,60,4,1471.0,60.0-4.0-1471.0
15129.0,50,11,3447.4,50.0-11.0-3447.4
15130.0,170,1,330.11,170.0-1.0-330.11
15132.0,18,5,977.9300000000001,18.0-5.0-977.9300000000001
15133.0,128,3,982.42,128.0-3.0-982.42
15134.0,15,8,1387.99,15.0-8.0-1387.99
15135.0,239,1,139.05,239.0-1.0-139.05
15136.0,3,4,1286.7,3.0-4.0-1286.7
15139.0,240,2,178.96,240.0-2.0-178.96
15140.0,52,7,2354.25,52.0-7.0-2354.25
15142.0,46,1,498.74,46.0-1.0-498.74
15143.0,226,1,259.45,226.0-1.0-259.45
15144.0,8,17,6580.44,8.0-17.0-6580.44
15145.0,4,4,1194.73,4.0-4.0-1194.73
15146.0,165,2,1327.16,165.0-2.0-1327.16
15147.0,240,1,623.5,240.0-1.0-623.5
15148.0,11,1,301.29,11.0-1.0-301.29
15149.0,134,1,520.8000000000001,134.0-1.0-520.8000000000001
15150.0,17,10,5291.33,17.0-10.0-5291.33
15152.0,10,13,4745.69,10.0-13.0-4745.69
15153.0,31,1,329.25,31.0-1.0-329.25
15154.0,75,1,254.28,75.0-1.0-254.28
15156.0,1,3,961.49,1.0-3.0-961.49
15157.0,4,3,1936.07,4.0-3.0-1936.07
15158.0,45,1,401.40000000000003,45.0-1.0-401.40000000000003
15159.0,2,30,18641.010000000002,2.0-30.0-18641.010000000002
15160.0,357,1,158.16,357.0-1.0-158.16
15163.0,18,2,304.47,18.0-2.0-304.47
15164.0,69,3,824.58,69.0-3.0-824.58
15165.0,373,1,487.75,373.0-1.0-487.75
15167.0,321,1,158.8,321.0-1.0-158.8
15168.0,26,1,106.56,26.0-1.0-106.56
15171.0,331,1,1289.5,331.0-1.0-1289.5
15172.0,9,5,1624.05,9.0-5.0-1624.05
15174.0,323,1,135.75,323.0-1.0-135.75
15175.0,72,1,224.14,72.0-1.0-224.14
15178.0,260,1,40.5,260.0-1.0-40.5
15179.0,18,5,2206.95,18.0-5.0-2206.95
15180.0,367,1,87.5,367.0-1.0-87.5
15181.0,66,3,689.4799999999999,66.0-3.0-689.4799999999999
15182.0,154,2,622.85,154.0-2.0-622.85
15184.0,29,2,402.2,29.0-2.0-402.2
15185.0,70,1,310.62,70.0-1.0-310.62
15186.0,14,2,411.41,14.0-2.0-411.41
15187.0,2,16,4777.18,2.0-16.0-4777.18
15189.0,1,41,16225.39,1.0-41.0-16225.39
15192.0,120,3,1044.32,120.0-3.0-1044.32
15193.0,61,1,499.32,61.0-1.0-499.32
